[2021-05-22 18:40:35.935] Starting up round ID 28.
 - -------------------------
[2021-05-22 19:53:16.874] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 54, 2))
[2021-05-22 19:53:43.625] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (Wasteland (210, 60, 2))
[2021-05-22 19:53:53.066] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (INVALID LOCATION)
[2021-05-22 19:54:07.085] CRAFT: The barred door crafted by Alex Magnus Primeiro at (Wasteland (211, 62, 2))
[2021-05-22 19:54:37.669] CRAFT: The girder crafted by Monty Hoopengarner at (Wasteland (148, 183, 2))
[2021-05-22 19:54:42.840] CRAFT: The girder crafted by Monty Hoopengarner at (Wasteland (148, 184, 2))
[2021-05-22 19:54:44.855] CRAFT: The metal door crafted by Monty Hoopengarner at (Wasteland (148, 185, 2))
[2021-05-22 19:54:53.101] CRAFT: The girder crafted by Monty Hoopengarner at (Wasteland (149, 186, 2))
[2021-05-22 19:54:59.178] CRAFT: The girder crafted by Monty Hoopengarner at (Wasteland (148, 186, 2))
[2021-05-22 19:55:16.741] CRAFT: The girder crafted by Monty Hoopengarner at (Wasteland (147, 182, 2))
[2021-05-22 19:55:20.299] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 54, 2))
[2021-05-22 19:55:24.023] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 55, 2))
[2021-05-22 19:55:27.575] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 56, 2))
[2021-05-22 19:55:31.183] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 57, 2))
[2021-05-22 19:55:35.679] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 58, 2))
[2021-05-22 19:55:43.660] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 59, 2))
[2021-05-22 19:55:47.364] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 60, 2))
[2021-05-22 19:55:50.917] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (207, 61, 2))
